transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating,corridor,country_pair,transaction_day,transaction_week,transaction_month,log_amount_usd,risk_rating_num,entity_baseline_count,entity_baseline_median,entity_baseline_mad,peer_baseline_count,peer_baseline_median,peer_baseline_mad,entity_baseline_z,peer_baseline_z,baseline_score,rolling_median_amount,rolling_mean_amount,rolling_std_amount,rolling_txn_count,rolling_total_amount,rolling_amount_ratio,rolling_z,rolling_score,daily_amount_ratio,daily_count_ratio,daily_change_score,weekly_amount_ratio,weekly_count_ratio,weekly_change_score,monthly_amount_ratio,monthly_count_ratio,monthly_change_score,change_score,risk_context_score,anomaly_score,severity,is_alert,reason_codes,recommended_action
TXN000627,2025-03-21,CUST_A101,RCV_B204,USA,DEU,Mercury Trust,Harbor Bank,USD,108284.83,ACH,Corporate,Capital Goods,Medium,USA->DEU,USA->DEU,2025-03-21,2025-03-17,2025-03-01,11.592529584170208,1,42,88484.125,22869.18,82,77605.565,23316.455,0.583998880698827,0.8874918696903109,7.54,90269.38,109212.53368421052,68697.34431330838,19.0,2075038.14,1.1995743185563033,0.013504214660460988,2.85,1.174336130589723,1.0,3.49,0.2287929605228045,0.2,0.0,0.9713989226259749,1.1428571428571428,2.86,3.49,20.0,7.19,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000735,2025-04-01,CUST_A105,RCV_B203,USA,DEU,Atlantic Bank,Continental Finance,USD,88394.87,ACH,Corporate,Capital Goods,Medium,USA->DEU,USA->DEU,2025-04-01,2025-03-31,2025-04-01,11.389580528077333,1,40,70286.755,19976.039999999997,82,77605.565,23316.455,0.6114286699215657,0.31211375067522035,6.11,69957.21,96435.98521739131,66618.57976387335,23.0,2218027.66,1.263556251028307,0.12070379233380081,3.77,0.43359310370368365,1.0,0.0,1.2265800914346456,1.0,4.53,0.29486565743393156,0.5,0.0,4.53,20.0,7.18,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001297,2025-06-16,CUST_A102,RCV_B201,USA,ZAF,Mercury Trust,Atlantic Bank,USD,16444.39,ACH,SME,Family Support,Low,USA->ZAF,USA->ZAF,2025-06-16,2025-06-16,2025-06-01,9.70780047375697,0,33,14268.54,6156.3499999999985,71,14268.54,4991.700000000001,0.23838976422717997,0.29401022196846743,2.5,14251.095000000001,16123.318214285715,10248.564894990719,28.0,451452.91000000003,1.1539036123189128,0.031328462960820744,2.2,1.768827159057595,0.6666666666666666,15.38,2.4026200924163668,1.3333333333333333,28.05,2.2074585694776214,1.8333333333333333,24.15,28.05,0.0,7.14,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001170,2025-05-31,CUST_A101,RCV_B201,USA,ZAF,Atlantic Bank,Harbor Bank,USD,85884.2,Trade Finance,Corporate,Family Support,Medium,USA->ZAF,USA->ZAF,2025-05-31,2025-05-26,2025-05-01,11.360766799763763,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,0.3011540514167307,0.24514137386143967,3.01,72727.255,95005.92566666666,62306.54655890839,30.0,2850177.77,1.1809080378463341,0.14640075835437985,2.58,1.2002097329622012,1.0,4.0,0.5301946317424402,0.6,0.0,0.8056241958714448,1.1111111111111112,2.22,4.0,30.0,7.13,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000066,2025-01-08,CUST_A103,RCV_B204,USA,DEU,Harbor Bank,Atlantic Bank,USD,110344.18,Wire,NBFI,Intercompany Transfer,High,USA->DEU,USA->DEU,2025-01-08,2025-01-06,2025-01-01,11.611368731528382,2,47,129230.5,39837.640000000014,47,129230.5,39837.640000000014,0.3197685113877228,0.3197685113877228,3.2,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,40.0,7.12,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000459,2025-02-26,CUST_A106,RCV_B201,USA,ARE,Mercury Trust,Mercury Trust,USD,9319.52,Wire,SME,Services,Medium,USA->ARE,USA->ARE,2025-02-26,2025-02-24,2025-02-01,9.139973700114627,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,0.6745,0.6586805803123378,6.74,10047.41,11325.426470588236,4632.835575323987,17.0,192532.25,0.9275544642848257,0.43297596859952386,5.41,0.513268282957569,0.5,0.0,1.030136180852021,0.6666666666666666,0.6,0.8297502360706103,1.0,0.0,0.6,20.0,7.1,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001023,2025-05-08,CUST_A102,RCV_B203,USA,GBR,Harbor Bank,Atlantic Bank,USD,9419.37,Remittance,SME,Intercompany Transfer,Low,USA->GBR,USA->GBR,2025-05-08,2025-05-05,2025-05-01,9.150629644930678,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,0.9838614651475819,0.6856533616218615,9.84,15964.064999999999,17888.796333333335,8785.05368438937,30.0,536663.89,0.5900358085487626,0.9640722342292695,12.05,0.4550721472870427,1.0,0.0,0.30647615719569227,0.5,0.0,0.3638370915863996,0.375,0.0,0.0,0.0,7.06,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001155,2025-05-29,CUST_A101,RCV_B204,USA,RUS,Continental Finance,Atlantic Bank,USD,86560.39,Wire,Corporate,Invoice Payment,Medium,USA->RUS,USA->RUS,2025-05-29,2025-05-26,2025-05-01,11.368609152176886,1,49,81113.34,27431.65000000001,86,80558.525,26703.284999999996,0.13393416819622592,0.15160149556505892,1.34,94644.845,92760.18866666665,40489.141937901964,30.0,2782805.6599999997,0.914581137514674,0.15312250074786127,1.91,0.6282795358097761,1.0,0.0,0.4358522513708312,0.5,0.0,0.8291127136087149,1.0,0.0,0.0,40.0,7.04,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000914,2025-04-24,CUST_A102,RCV_B206,USA,GBR,Continental Finance,Atlantic Bank,USD,10035.8,Wire,SME,Capital Goods,Low,USA->GBR,USA->GBR,2025-04-24,2025-04-21,2025-04-01,9.214013617342479,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,0.8986778586808877,0.619525952710021,8.99,16569.945,18279.093666666668,8698.153881182867,30.0,548372.81,0.6056628431778138,0.9477061200882846,11.85,0.41503656662470445,1.0,0.0,0.9231892869007718,1.0,0.0,1.0838892338797563,0.8,1.68,1.68,0.0,7.04,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001136,2025-05-26,CUST_A101,RCV_B206,USA,ZAF,Mercury Trust,Atlantic Bank,USD,98240.53,Remittance,Corporate,Intercompany Transfer,Medium,USA->ZAF,USA->ZAF,2025-05-26,2025-05-26,2025-05-01,11.495184317363929,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,0.5839825378276791,0.5205734482428709,5.84,72192.75,98538.45399999998,67574.06580734804,30.0,2956153.6199999996,1.36080880697854,0.00440885118337201,5.15,0.3036396254744112,0.5,0.0,0.5301946317424402,0.6,0.0,0.8056241958714448,1.1111111111111112,2.22,2.22,20.0,7.03,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000055,2025-01-07,CUST_A103,RCV_B203,GBR,USA,Mercury Trust,Mercury Trust,USD,100163.4,ACH,NBFI,Invoice Payment,High,GBR->USA,GBR->USA,2025-01-07,2025-01-06,2025-01-01,11.514568115081504,2,36,112748.845,28820.535000000003,36,112748.845,28820.535000000003,0.29454285468677116,0.29454285468677116,2.95,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,40.0,7.03,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN001323,2025-06-19,CUST_A102,RCV_B206,USA,ZAF,Harbor Bank,Atlantic Bank,USD,16238.87,Wire,SME,Invoice Payment,Low,USA->ZAF,USA->ZAF,2025-06-19,2025-06-16,2025-06-01,9.69522460875752,0,33,14268.54,6156.3499999999985,71,14268.54,4991.700000000001,0.21587264937828424,0.26623947452771596,2.26,14268.54,16134.389655172414,10070.485794116727,29.0,467897.3,1.1380891107289184,0.010374906132991663,1.97,0.2136043333127694,0.5,0.0,2.4026200924163668,1.3333333333333333,28.05,2.2074585694776214,1.8333333333333333,24.15,28.05,0.0,6.99,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000628,2025-03-21,CUST_A106,RCV_B204,GBR,USA,Continental Finance,Continental Finance,USD,13269.9,Remittance,SME,Capital Goods,Medium,GBR->USA,GBR->USA,2025-03-21,2025-03-17,2025-03-01,9.493328947181672,1,27,13269.9,3446.4800000000014,69,14424.21,5042.459999999999,0.0,0.15440520995704474,1.31,11040.9,14973.238888888889,8138.992174690707,9.0,134759.15,1.2018857158383827,0.2092813031797292,2.88,1.2018857158383827,1.0,4.04,0.7385953780390061,0.5,0.0,1.0222292163604398,1.6666666666666667,13.33,13.33,20.0,6.99,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001064,2025-05-14,CUST_A105,RCV_B206,USA,GBR,Continental Finance,Continental Finance,USD,56044.75,Remittance,Corporate,Intercompany Transfer,Medium,USA->GBR,USA->GBR,2025-05-14,2025-05-12,2025-05-01,10.933923600469322,1,46,72097.23999999999,24157.20499999999,81,72205.72,23973.0,0.4482060116226193,0.4547021342760606,4.48,74042.57,84923.79833333334,45165.57897539128,30.0,2547713.95,0.7569260494334542,0.6394039219350702,7.99,0.4262481665999284,1.0,0.0,0.4262481665999284,1.0,0.0,0.34746258284478965,0.36363636363636365,0.0,0.0,20.0,6.96,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000240,2025-01-30,CUST_A105,RCV_B201,USA,ZAF,Atlantic Bank,Atlantic Bank,USD,33866.97,Remittance,Corporate,Capital Goods,Medium,USA->ZAF,USA->ZAF,2025-01-30,2025-01-27,2025-01-01,10.430225008969877,1,36,78482.515,26647.460000000003,76,74886.76000000001,30259.165000000005,1.1293078253049258,0.9143625858479572,11.29,,,,4.0,,1.0,0.0,0.0,0.4043081110603741,1.0,0.0,0.11280830199489036,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,20.0,6.95,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000038,2025-01-05,CUST_A105,RCV_B201,USA,ARE,Mercury Trust,Atlantic Bank,USD,81359.2,Remittance,Corporate,Intercompany Transfer,Medium,USA->ARE,USA->ARE,2025-01-05,2024-12-30,2025-01-01,11.306641488929843,1,41,72133.68,27118.190000000002,79,66879.51,22863.639999999992,0.2294627052911718,0.42716518039122403,3.63,,,,,,1.0,0.0,0.0,1.671058304200095,1.0,13.42,1.0,1.0,0.0,1.0,1.0,0.0,13.42,20.0,6.95,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000905,2025-04-22,CUST_A101,RCV_B203,USA,DEU,Continental Finance,Continental Finance,USD,101260.08,Wire,Corporate,Family Support,Medium,USA->DEU,USA->DEU,2025-04-22,2025-04-21,2025-04-01,11.525457411080296,1,42,88484.125,22869.18,82,77605.565,23316.455,0.37681200845417284,0.6842794227295701,5.81,91245.96,101713.72206896552,59730.939485989446,29.0,2949697.94,1.1097486398301908,0.00759475864383361,1.57,1.065437552950921,1.0,1.31,0.5004118246238093,0.5,0.0,1.359932306737233,1.125,7.2,7.2,20.0,6.94,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000087,2025-01-11,CUST_A103,RCV_B204,GBR,USA,Continental Finance,Continental Finance,USD,102626.03,Remittance,NBFI,Family Support,High,GBR->USA,GBR->USA,2025-01-11,2025-01-06,2025-01-01,11.538856627314269,2,36,112748.845,28820.535000000003,36,112748.845,28820.535000000003,0.23690881232773786,0.23690881232773786,2.37,,,,,,1.0,0.0,0.0,1.0245861262696754,1.0,0.49,1.0,1.0,0.0,1.0,1.0,0.0,0.49,40.0,6.93,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000267,2025-02-02,CUST_A101,RCV_B205,USA,ZAF,Mercury Trust,Continental Finance,USD,36492.31,Remittance,Corporate,Services,Medium,USA->ZAF,USA->ZAF,2025-02-02,2025-01-27,2025-02-01,10.504884235100112,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,0.8293947029202005,0.8558417433197514,8.29,,,,4.0,,1.0,0.0,0.0,0.2561321302646683,1.0,0.0,0.2561321302646683,1.0,0.0,0.5428124774699995,1.25,5.0,5.0,20.0,6.9,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000037,2025-01-05,CUST_A106,RCV_B205,USA,ARE,Continental Finance,Harbor Bank,USD,9254.1,Trade Finance,SME,Invoice Payment,Medium,USA->ARE,USA->ARE,2025-01-05,2024-12-30,2025-01-01,9.13293002991951,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,0.6832121956709307,0.6668439124832457,6.83,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,30.0,6.89,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000491,2025-03-02,CUST_A102,RCV_B206,USA,GBR,Atlantic Bank,Continental Finance,USD,14395.67,ACH,SME,Family Support,Low,USA->GBR,USA->GBR,2025-03-02,2025-02-24,2025-03-01,9.574752208821687,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,0.29619347225266895,0.15182174251183686,2.96,20926.135000000002,20933.355625,7721.351543997956,16.0,334933.69,0.6879277993762345,0.8467022370043421,10.58,0.4637081135962748,1.0,0.0,0.9800296767264154,0.6666666666666666,0.0,1.2210380034348798,1.6666666666666667,13.33,13.33,0.0,6.88,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000374,2025-02-16,CUST_A102,RCV_B203,USA,DEU,Mercury Trust,Atlantic Bank,USD,15473.41,Trade Finance,SME,Services,Low,USA->DEU,USA->DEU,2025-02-16,2025-02-10,2025-02-01,9.646942970816289,0,40,17473.445,5031.5650000000005,83,17241.39,5163.17,0.26811212962567305,0.23096324738484295,2.68,16503.690000000002,17065.4775,4828.534751505238,8.0,136523.82,0.9375727488822195,0.32972062580758954,4.12,1.035606435809228,1.0,0.71,0.2946937859787144,0.3333333333333333,0.0,1.7364866762805848,1.8,16.0,16.0,10.0,6.87,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001307,2025-06-17,CUST_A104,RCV_B206,USA,DEU,Harbor Bank,Mercury Trust,USD,2860.66,ACH,Retail,Invoice Payment,Low,USA->DEU,USA->DEU,2025-06-17,2025-06-16,2025-06-01,7.959157155016023,0,36,1977.065,619.85,36,1977.065,619.85,0.9614984714043717,0.9614984714043717,9.61,2074.355,2193.0429999999997,948.3726587727349,30.0,65791.29,1.3790599969629114,0.7039606148746912,8.8,0.7216890691854363,0.5,0.0,1.209108610083004,1.0,4.18,0.7753047110179028,1.0,0.0,4.18,0.0,6.84,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000325,2025-02-09,CUST_A101,RCV_B206,USA,RUS,Atlantic Bank,Atlantic Bank,USD,78271.86,ACH,Corporate,Services,Medium,USA->RUS,USA->RUS,2025-02-09,2025-02-03,2025-02-01,11.26795620631273,1,49,81113.34,27431.65000000001,86,80558.525,26703.284999999996,0.06986740717383011,0.05775901888101018,0.7,81113.34,76384.53666666667,33343.158766110726,9.0,687460.83,0.9649690174267267,0.05660301552627848,0.71,0.9649690174267267,1.0,0.0,0.7289109877253986,0.6666666666666666,0.0,1.089918241436111,1.0,1.8,1.8,40.0,6.82,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000121,2025-01-15,CUST_A102,RCV_B203,USA,RUS,Continental Finance,Mercury Trust,USD,29222.4,ACH,SME,Intercompany Transfer,Low,USA->RUS,USA->RUS,2025-01-15,2025-01-13,2025-01-01,10.282725037194,0,44,18696.25,7784.76,74,16891.605000000003,6573.849999999999,0.9120240283579714,1.2651826901283112,10.75,,,,,,1.0,0.0,0.0,0.8032172227293455,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,6.76,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000476,2025-02-28,CUST_A105,RCV_B202,USA,DEU,Atlantic Bank,Harbor Bank,USD,84066.9,ACH,Corporate,Services,Medium,USA->DEU,USA->DEU,2025-02-28,2025-02-24,2025-02-01,11.339380084633344,1,40,70286.755,19976.039999999997,82,77605.565,23316.455,0.4652928109124728,0.18691393942604032,4.65,56346.619999999995,75962.96416666667,41954.104642482336,12.0,911555.5700000001,1.4919599436487938,0.19316193021855965,7.03,0.5647575094289834,1.0,0.0,0.5647575094289834,1.0,0.0,0.6351051685893991,0.4444444444444444,0.0,0.0,20.0,6.74,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000432,2025-02-23,CUST_A101,RCV_B203,USA,ZAF,Harbor Bank,Continental Finance,USD,56132.34,ACH,Corporate,Family Support,Medium,USA->ZAF,USA->ZAF,2025-02-23,2025-02-17,2025-02-01,10.935485210887093,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,0.3798469846279878,0.4180504085291186,3.8,51786.3,81282.80625,66797.62637856975,8.0,650262.45,1.083922581841143,0.37651736466595254,4.71,0.9359066553311025,1.0,0.0,1.2103239190935076,1.0,4.21,0.5428124774699995,1.25,5.0,5.0,20.0,6.74,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000366,2025-02-14,CUST_A102,RCV_B206,GBR,USA,Atlantic Bank,Mercury Trust,USD,7204.02,Wire,SME,Services,Low,GBR->USA,GBR->USA,2025-02-14,2025-02-10,2025-02-01,8.882533284279875,0,42,14548.404999999999,5843.989999999999,69,14424.21,5042.459999999999,0.8476721696135687,0.9658020400756773,8.48,16709.915,17934.136,10663.271741498666,10.0,179341.36,0.431122480275932,1.0062686443824922,12.58,0.18751805806380076,1.0,0.0,0.18751805806380076,1.0,0.0,0.512578715029518,0.375,0.0,0.0,0.0,6.74,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000908,2025-04-22,CUST_A104,RCV_B204,USA,GBR,Harbor Bank,Atlantic Bank,USD,1588.14,ACH,Retail,Intercompany Transfer,Low,USA->GBR,USA->GBR,2025-04-22,2025-04-21,2025-04-01,7.370948268382507,0,42,2053.435,616.8649999999999,42,2053.435,616.8649999999999,0.5087684947273714,0.5087684947273714,5.09,2158.0,2309.1551999999997,821.5604725307564,25.0,57728.88,0.7359314179796108,0.8776167112555519,10.97,1.415214892308789,1.0,8.3,1.415214892308789,1.0,8.3,0.2478594340984451,0.36363636363636365,0.0,8.3,0.0,6.73,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001391,2025-06-27,CUST_A106,RCV_B204,USA,ARE,Continental Finance,Harbor Bank,USD,12808.99,Wire,SME,Intercompany Transfer,Medium,USA->ARE,USA->ARE,2025-06-27,2025-06-23,2025-06-01,9.457980614250351,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,0.20979585099598613,0.22325253521270078,2.1,16375.74,35779.83033333333,88680.22674640594,30.0,1073394.91,0.7821930489858779,0.259030013522877,3.24,0.5411528266797128,0.5,0.0,0.6388116664684909,1.5,10.0,0.2426011612519162,0.5714285714285714,0.0,10.0,20.0,6.71,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001098,2025-05-21,CUST_A105,RCV_B203,USA,ZAF,Harbor Bank,Atlantic Bank,USD,105265.85,ACH,Corporate,Invoice Payment,Medium,USA->ZAF,USA->ZAF,2025-05-21,2025-05-19,2025-05-01,11.564253833742665,1,36,78482.515,26647.460000000003,76,74886.76000000001,30259.165000000005,0.6779392654121631,0.6771732202458327,6.78,81926.63500000001,88305.13,47886.95571612108,28.0,2472543.64,1.2848794534280579,0.35418246464746966,4.43,0.9618691168629787,1.0,0.0,0.9618691168629787,1.0,0.0,0.37506305850842286,0.375,0.0,0.0,20.0,6.7,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000144,2025-01-19,CUST_A106,RCV_B204,GBR,USA,Continental Finance,Harbor Bank,USD,15094.72,Wire,SME,Intercompany Transfer,Medium,GBR->USA,GBR->USA,2025-01-19,2025-01-13,2025-01-01,9.622166538916646,1,27,13269.9,3446.4800000000014,69,14424.21,5042.459999999999,0.35712990935679284,0.08969015024412692,3.57,,,,,,1.0,0.0,0.0,1.6089450262477683,1.0,12.18,1.6089450262477683,1.0,12.18,1.0,1.0,0.0,12.18,20.0,6.69,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000564,2025-03-12,CUST_A104,RCV_B203,USA,ARE,Harbor Bank,Mercury Trust,USD,2402.71,ACH,Retail,Capital Goods,Low,USA->ARE,USA->ARE,2025-03-12,2025-03-10,2025-03-01,7.784768656098906,0,26,2095.13,479.475,26,2095.13,479.475,0.4326872308253818,0.4326872308253818,4.33,2041.7,3084.538888888889,2206.383331404307,9.0,27760.85,1.1768183376597934,0.30902558009034725,3.86,0.28692226489357636,1.0,0.0,0.4766732584355535,2.0,20.0,0.7021528559625814,1.25,5.0,20.0,0.0,6.67,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000384,2025-02-17,CUST_A101,RCV_B205,USA,ZAF,Continental Finance,Mercury Trust,USD,59976.43,ACH,Corporate,Intercompany Transfer,Medium,USA->ZAF,USA->ZAF,2025-02-17,2025-02-17,2025-02-01,11.001723603769143,1,40,72727.255,29467.840000000004,76,74886.76000000001,30259.165000000005,0.29185822450848115,0.33236269358391096,2.92,43596.17,84326.57428571429,70888.81614652903,7.0,590286.02,1.3757270420773202,0.34349768566288236,5.37,0.8116236348369382,1.0,0.0,1.2103239190935076,1.0,4.21,0.5428124774699995,1.25,5.0,5.0,20.0,6.63,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
